epoch,acc,auc,learning_rate,loss,precision,recall,val_acc,val_auc,val_loss,val_precision,val_recall
0,0.5039741396903992,0.5468927025794983,0.00019999999494757503,1.3899990320205688,0.5020898580551147,0.9547938108444214,0.5007342100143433,0.5888873934745789,0.47114938497543335,0.5003684759140015,0.997063159942627
1,0.5081967115402222,0.5956368446350098,0.00019999999494757503,0.9728387594223022,0.5041974186897278,0.9846001267433167,0.5,0.6211141347885132,1.1078498363494873,0.5,1.0
2,0.5089418888092041,0.6103662848472595,0.00019999999494757503,0.8940438032150269,0.5045638680458069,0.9885742664337158,0.5,0.704336941242218,0.6779444813728333,0.5,1.0
3,0.5126676559448242,0.6868670582771301,9.999999747378752e-05,0.7689028978347778,0.5064704418182373,0.9915549159049988,0.5044052600860596,0.7377690672874451,0.47351929545402527,0.502212405204773,1.0
4,0.5345255732536316,0.7570809125900269,9.999999747378752e-05,0.6673182249069214,0.5180098414421082,0.9930452108383179,0.5007342100143433,0.7217499017715454,0.5677655339241028,0.5003674030303955,1.0
5,0.5720317959785461,0.8143062591552734,4.999999873689376e-05,0.6065863370895386,0.5392103791236877,0.9905613660812378,0.5345080494880676,0.7257736325263977,0.4647199213504791,0.5179800987243652,0.9941262602806091
6,0.6107799410820007,0.8604258298873901,4.999999873689376e-05,0.5093384981155396,0.5625350475311279,0.9965226054191589,0.5969163179397583,0.7278738617897034,0.3606291115283966,0.5587188601493835,0.922173261642456
7,0.6525086760520935,0.8983670473098755,4.999999873689376e-05,0.45853129029273987,0.5907747149467468,0.992548406124115,0.5337738394737244,0.7107583284378052,0.5848426818847656,0.5177743434906006,0.9838472604751587
8,0.7021858096122742,0.9312978982925415,4.999999873689376e-05,0.36937329173088074,0.6279069781303406,0.992548406124115,0.5491923689842224,0.7059099078178406,0.8311514854431152,0.5266932249069214,0.9706314206123352
