epoch,acc,auc,learning_rate,loss,precision,recall,val_acc,val_auc,val_loss,val_precision,val_recall
0,0.5871924757957458,0.6805016994476318,0.00019999999494757503,1.7363773584365845,0.5503973364830017,0.9522431492805481,0.5334051847457886,0.808038592338562,0.7257002592086792,0.8297872543334961,0.0840517207980156
1,0.564761221408844,0.7431028485298157,0.00019999999494757503,1.1180806159973145,0.5351946353912354,0.984804630279541,0.6260775923728943,0.6591925024986267,0.22839751839637756,0.6077347993850708,0.7112069129943848
2,0.5640376210212708,0.7579180598258972,0.00019999999494757503,0.9765812158584595,0.5346922874450684,0.986975371837616,0.5086206793785095,0.7876180410385132,0.9579257369041443,0.5043478012084961,1.0
3,0.5904486179351807,0.7898296117782593,0.00019999999494757503,0.8471859693527222,0.5503625869750977,0.9884225726127625,0.5506465435028076,0.8460282683372498,0.5544317364692688,0.5267959237098694,0.9956896305084229
4,0.6262663006782532,0.8415578007698059,9.999999747378752e-05,0.6913249492645264,0.5727386474609375,0.9942113161087036,0.5269396305084229,0.8231876492500305,0.9455382823944092,0.513904333114624,0.9956896305084229
5,0.6519536972045898,0.8627241253852844,9.999999747378752e-05,0.6468795537948608,0.5905953645706177,0.9905933141708374,0.6206896305084229,0.8565648794174194,0.6057143807411194,0.5694789290428162,0.9892241358757019
6,0.6906657218933105,0.8812413215637207,4.999999873689376e-05,0.5588712096214294,0.618854284286499,0.9927641153335571,0.6153017282485962,0.8561214208602905,0.5907024145126343,0.566131055355072,0.9870689511299133
7,0.6986252069473267,0.8962987661361694,4.999999873689376e-05,0.5295554399490356,0.6246027946472168,0.9956584572792053,0.6465517282485962,0.8581929206848145,0.4613051116466522,0.5874035954475403,0.9849137663841248
8,0.7130969762802124,0.9128876328468323,2.499999936844688e-05,0.48964008688926697,0.6366589069366455,0.9927641153335571,0.6799569129943848,0.8704226016998291,0.4302772283554077,0.6114819645881653,0.9870689511299133
9,0.7340810298919678,0.9277376532554626,2.499999936844688e-05,0.41771653294563293,0.6535358428955078,0.9963820576667786,0.704741358757019,0.8764468431472778,0.3821124732494354,0.632311999797821,0.9784482717514038
10,0.7518090009689331,0.9454944133758545,1.249999968422344e-05,0.33978548645973206,0.6686046719551086,0.9985527992248535,0.7112069129943848,0.8779656887054443,0.3758080303668976,0.6384180784225464,0.9741379022598267
11,0.7572358846664429,0.9448372721672058,1.249999968422344e-05,0.40238505601882935,0.6746928691864014,0.9934877157211304,0.701508641242981,0.8784255385398865,0.3902861773967743,0.6293222904205322,0.9806034564971924
12,0.7539797425270081,0.9466829299926758,6.24999984211172e-06,0.3589954078197479,0.6708860993385315,0.9971056580543518,0.693965494632721,0.8774640560150146,0.4288843274116516,0.6232876777648926,0.9806034564971924
13,0.7612156271934509,0.9471701979637146,6.24999984211172e-06,0.3409660756587982,0.6771344542503357,0.9985527992248535,0.704741358757019,0.8759034276008606,0.42387455701828003,0.6330532431602478,0.9741379022598267
14,0.7706223130226135,0.9504008293151855,3.12499992105586e-06,0.34628093242645264,0.6864407062530518,0.9963820576667786,0.7079741358757019,0.875757098197937,0.4177270233631134,0.6357243061065674,0.9741379022598267
15,0.7858176827430725,0.9550832509994507,3.12499992105586e-06,0.2991262972354889,0.7003042697906494,0.9992763996124268,0.7133620977401733,0.8771482110023499,0.4033985435962677,0.6402266025543213,0.9741379022598267
16,0.7793053388595581,0.9589844346046448,1.56249996052793e-06,0.2990974485874176,0.6941649913787842,0.9985527992248535,0.7101293206214905,0.8770692944526672,0.4135335385799408,0.6375176310539246,0.9741379022598267
