epoch,acc,auc,learning_rate,loss,precision,recall,val_acc,val_auc,val_loss,val_precision,val_recall
10,0.7735602259635925,0.9651935696601868,1.249999968422344e-05,0.2853362262248993,0.6887985467910767,0.9980366230010986,0.7118998169898987,0.8679202795028687,0.33603617548942566,0.6403872966766357,0.9665970802307129
11,0.794175386428833,0.9717552065849304,1.249999968422344e-05,0.26019930839538574,0.7093619108200073,0.9967277646064758,0.7275574207305908,0.8681012392044067,0.32003694772720337,0.6548295617103577,0.962421715259552
12,0.8075916171073914,0.9737470149993896,1.249999968422344e-05,0.2543328106403351,0.7233840227127075,0.996073305606842,0.68789142370224,0.8705027103424072,0.4015979468822479,0.6187335252761841,0.9791231751441956
13,0.8249345421791077,0.976921796798706,1.249999968422344e-05,0.23781102895736694,0.741605818271637,0.9973822236061096,0.7233820557594299,0.8659219145774841,0.3469544053077698,0.65329509973526,0.9519832730293274
14,0.8134816884994507,0.9810391664505005,6.24999984211172e-06,0.26739686727523804,0.730067253112793,0.9947643876075745,0.7181628346443176,0.8691515326499939,0.34621506929397583,0.6482269763946533,0.9540709853172302
15,0.8373690843582153,0.9831246137619019,6.24999984211172e-06,0.19323165714740753,0.755071759223938,0.9986910820007324,0.7223381996154785,0.8692213296890259,0.35320669412612915,0.651925802230835,0.9540709853172302
16,0.8390052318572998,0.9856967926025391,3.12499992105586e-06,0.20234349370002747,0.7579681277275085,0.996073305606842,0.725469708442688,0.8704220652580261,0.3497449457645416,0.6556196212768555,0.9498956203460693
17,0.8471858501434326,0.9868971109390259,3.12499992105586e-06,0.18270692229270935,0.7672544121742249,0.9967277646064758,0.7296450734138489,0.8711759448051453,0.33918383717536926,0.6594203114509583,0.9498956203460693
18,0.8507853150367737,0.9878084063529968,1.56249996052793e-06,0.17190411686897278,0.7709807753562927,0.9980366230010986,0.7296450734138489,0.8709885478019714,0.3513433635234833,0.6594203114509583,0.9498956203460693
19,0.8576570749282837,0.9878601431846619,1.56249996052793e-06,0.1693771332502365,0.778968870639801,0.9986910820007324,0.725469708442688,0.8717644214630127,0.3657936155796051,0.6556196212768555,0.9498956203460693
20,0.8589659929275513,0.9867025017738342,9.999999974752427e-07,0.17612527310848236,0.7814263701438904,0.9967277646064758,0.7286012768745422,0.8717164397239685,0.3640654981136322,0.6584659814834595,0.9498956203460693
21,0.8592932224273682,0.988564133644104,9.999999974752427e-07,0.1577063798904419,0.7806748747825623,0.9993455410003662,0.7296450734138489,0.8717731237411499,0.36246249079704285,0.6594203114509583,0.9498956203460693
22,0.8573298454284668,0.9883205890655518,9.999999974752427e-07,0.1808069795370102,0.7791411280632019,0.9973822236061096,0.7338204383850098,0.8713024258613586,0.3475659489631653,0.6642228960990906,0.9457202553749084
23,0.8684554696083069,0.9902052879333496,9.999999974752427e-07,0.15066316723823547,0.792315661907196,0.9986910820007324,0.7338204383850098,0.8723746538162231,0.35103651881217957,0.6632652878761292,0.9498956203460693
24,0.8586387634277344,0.989809513092041,9.999999974752427e-07,0.14690054953098297,0.780163586139679,0.9986910820007324,0.7327766418457031,0.8723724484443665,0.36036217212677,0.6622998714447021,0.9498956203460693
25,0.8671466112136841,0.9875230193138123,9.999999974752427e-07,0.1920899599790573,0.7927975058555603,0.9941099286079407,0.7306889295578003,0.8725946545600891,0.36410805583000183,0.6603773832321167,0.9498956203460693
26,0.8619109988212585,0.9887279272079468,9.999999974752427e-07,0.15084846317768097,0.783880889415741,0.9993455410003662,0.7359081506729126,0.8727058172225952,0.3513481318950653,0.6652047038078308,0.9498956203460693
27,0.8612565398216248,0.9917775988578796,9.999999974752427e-07,0.1367480605840683,0.7827869057655334,1.0,0.7379958033561707,0.8722307085990906,0.3544856011867523,0.6671554446220398,0.9498956203460693
28,0.8687826991081238,0.9896808862686157,9.999999974752427e-07,0.15899965167045593,0.7930316925048828,0.9980366230010986,0.736952006816864,0.8720825910568237,0.34743228554725647,0.6676514148712158,0.9436325430870056
29,0.8736910820007324,0.9928081035614014,9.999999974752427e-07,0.12659454345703125,0.7986401915550232,0.9993455410003662,0.7390396595001221,0.8720149993896484,0.34683603048324585,0.6696296334266663,0.9436325430870056
